row,Loan.Id,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,IntRatePrim,DebtToIncPrim,LoanPurposeRank,EmpYrs,InquiresRank,AvgIntFICO,HomeOwner,LoanLength,FICOBeg,FICOEnd,MoInc,EmpYrsMod
1249,70606,3500,3500,15.31%,36 months,other,7.14%,NY,RENT,5000,685-689,2,14064,0,1 year,15,7,3,1,A,14,0,36,685,689,5000,1
1250,102226,7200,5675,14.82%,36 months,debt_consolidation,9.67%,CA,RENT,4500,645-649,7,6572,1,6 years,14,9,1,6,B,14,0,36,645,649,4500,6
1251,56056,12000,12000,6.03%,36 months,medical,22.57%,MT,MORTGAGE,7500,760-764,8,5116,0,10+ years,6,22,0,11,A,8,1,36,760,764,7500,11
1252,53245,20000,20000,7.90%,36 months,credit_card,13.59%,CA,RENT,7258.33,730-734,5,14268,0,9 years,7,13,2,9,A,9,0,36,730,734,7258.33,9
1253,71531,3900,3900,12.12%,36 months,debt_consolidation,7.55%,HI,MORTGAGE,2583.33,685-689,8,3724,0,1 year,12,7,1,1,A,14,1,36,685,689,2583.33,1
1254,45828,16000,16000,19.22%,60 months,credit_card,21.28%,NC,RENT,3416.67,680-684,8,26060,1,10+ years,19,21,2,11,B,15,0,60,680,684,3416.67,11
1255,28189,15000,15000,15.99%,36 months,other,11.34%,SC,MORTGAGE,8583.33,675-679,6,3844,2,7 years,15,11,3,7,C,15,1,36,675,679,8583.33,7
1256,55542,28200,28200,20.50%,60 months,debt_consolidation,15.60%,NY,MORTGAGE,4833.33,695-699,18,27158,0,9 years,20,15,1,9,A,14,1,60,695,699,4833.33,9
1257,26424,15000,14975,13.49%,36 months,small_business,3.44%,AK,RENT,6666.67,705-709,3,2698,0,< 1 year,13,3,0,0,A,12,0,36,705,709,6666.67,0
1258,27371,7400,7400,13.99%,36 months,other,20.52%,NY,RENT,4166.25,675-679,17,6653,1,n/a,13,20,3,n/a,B,15,0,36,675,679,4166.25,-1
1259,24445,15000,15000,10.59%,36 months,debt_consolidation,14.66%,MA,RENT,5150,730-734,9,5116,2,2 years,10,14,1,2,C,9,0,36,730,734,5150,2
1260,25133,4500,4500,5.99%,36 months,debt_consolidation,21.46%,NY,RENT,3644.83,765-769,8,1058,2,< 1 year,5,21,1,0,C,7,0,36,765,769,3644.83,0
1261,72072,3000,3000,14.09%,36 months,debt_consolidation,12.36%,NC,RENT,4789.33,680-684,9,1353,2,10+ years,14,12,1,11,C,15,0,36,680,684,4789.33,11
1262,43844,9000,9000,14.27%,36 months,debt_consolidation,18.74%,TX,RENT,5833.33,675-679,13,11637,3,8 years,14,18,1,8,Z,15,0,36,675,679,5833.33,8
1263,60894,4000,4000,8.90%,36 months,credit_card,24.11%,FL,RENT,4583.33,705-709,17,11351,0,1 year,8,24,2,1,A,12,0,36,705,709,4583.33,1
1264,59206,10000,10000,17.27%,36 months,credit_card,21.84%,MI,MORTGAGE,2916.67,665-669,18,21245,0,10+ years,17,21,2,11,A,17,1,36,665,669,2916.67,11
1265,24426,6400,6400,15.99%,60 months,debt_consolidation,24.43%,NY,RENT,3500,690-694,9,973,0,4 years,15,24,1,4,A,14,0,60,690,694,3500,4
1266,91173,4325,4325,10.16%,36 months,debt_consolidation,1.79%,GA,MORTGAGE,11000,715-719,9,75,3,n/a,10,1,1,n/a,Z,11,1,36,715,719,11000,-1
1267,56404,12000,12000,13.11%,36 months,debt_consolidation,17.04%,WA,MORTGAGE,4583.33,695-699,9,41871,0,3 years,13,17,1,3,A,14,1,36,695,699,4583.33,3
1268,75634,10000,10000,15.31%,36 months,debt_consolidation,10.40%,CA,RENT,9000,665-669,12,5141,0,10+ years,15,10,1,11,A,17,0,36,665,669,9000,11
1269,93296,12000,12000,10.16%,36 months,home_improvement,8.05%,MA,MORTGAGE,6250,720-724,9,11626,0,< 1 year,10,8,4,0,A,11,1,36,720,724,6250,0
1270,69885,6000,6000,12.12%,36 months,debt_consolidation,4.94%,WI,MORTGAGE,4333.33,690-694,12,9656,2,5 years,12,4,1,5,C,14,1,36,690,694,4333.33,5
1271,31787,2200,2200,13.49%,36 months,debt_consolidation,3.27%,WA,OWN,6666.67,700-704,2,10142,0,5 years,13,3,1,5,A,13,1,36,700,704,6666.67,5
1272,38073,5000,5000,14.27%,36 months,debt_consolidation,17%,FL,OWN,5000,670-674,9,14748,3,1 year,14,17,1,1,Z,16,1,36,670,674,5000,1
1273,25600,12000,12000,19.69%,60 months,debt_consolidation,16.23%,NV,RENT,3376,665-669,12,8437,1,4 years,19,16,1,4,B,17,0,60,665,669,3376,4
1274,36576,3000,3000,7.90%,36 months,credit_card,22.03%,PA,MORTGAGE,5583.33,705-709,15,12968,0,3 years,7,22,2,3,A,12,1,36,705,709,5583.33,3
1275,81991,30000,30000,21.49%,60 months,debt_consolidation,16.89%,NY,MORTGAGE,13999.17,700-704,14,61579,0,10+ years,21,16,1,11,A,13,1,60,700,704,13999.17,11
1276,73434,10800,10800,12.12%,36 months,debt_consolidation,26.70%,NJ,RENT,5833.33,695-699,6,27585,0,5 years,12,26,1,5,A,14,0,36,695,699,5833.33,5
1277,50956,10500,10500,18.25%,36 months,debt_consolidation,11.52%,GA,MORTGAGE,8750,660-664,15,9984,3,8 years,18,11,1,8,Z,18,1,36,660,664,8750,8
1278,45189,10000,10000,6.62%,36 months,debt_consolidation,5.49%,CA,MORTGAGE,10833.33,755-759,5,40827,0,7 years,6,5,1,7,A,8,1,36,755,759,10833.33,7
1279,80144,24000,23950,12.12%,36 months,debt_consolidation,26.68%,TX,MORTGAGE,5791.67,715-719,13,34104,0,10+ years,12,26,1,11,A,11,1,36,715,719,5791.67,11
1280,77251,16000,16000,14.09%,36 months,debt_consolidation,2.85%,CA,MORTGAGE,3333.33,690-694,6,3909,0,7 years,14,2,1,7,A,14,1,36,690,694,3333.33,7
1281,49782,15000,15000,13.99%,36 months,debt_consolidation,12.60%,MI,MORTGAGE,3500,705-709,7,13036,1,10+ years,13,12,1,11,B,12,1,36,705,709,3500,11
1282,101411,9500,9500,21.98%,36 months,other,16.01%,PA,RENT,4500,660-664,7,3673,1,3 years,21,16,3,3,B,18,0,36,660,664,4500,3
1283,81782,35000,35000,19.05%,36 months,debt_consolidation,15.75%,FL,MORTGAGE,18750,690-694,21,73813,1,4 years,19,15,1,4,B,14,1,36,690,694,18750,4
1284,71268,5000,5000,7.90%,36 months,debt_consolidation,21.82%,TX,MORTGAGE,4166.67,725-729,8,15502,1,n/a,7,21,1,n/a,B,10,1,36,725,729,4166.67,-1
1285,38833,15000,15000,11.71%,36 months,debt_consolidation,11.70%,FL,RENT,6250,700-704,6,6622,0,6 years,11,11,1,6,A,13,0,36,700,704,6250,6
1286,69249,5000,5000,15.31%,36 months,debt_consolidation,17.37%,GA,RENT,1750,675-679,3,10361,0,< 1 year,15,17,1,0,A,15,0,36,675,679,1750,0
1287,5299,19000,18975,11.14%,36 months,debt_consolidation,19.83%,CA,RENT,4548.83,775-779,12,33809,1,5 years,11,19,1,5,B,8,0,36,775,779,4548.83,5
1288,61835,11625,11625,15.80%,36 months,debt_consolidation,31.12%,OK,RENT,2860,680-684,14,8374,2,7 years,15,31,1,7,C,15,0,36,680,684,2860,7
1289,64769,25000,25000,7.62%,36 months,wedding,13.45%,NY,RENT,6750,750-754,16,17193,0,5 years,7,13,0,5,A,8,0,36,750,754,6750,5
1290,35250,8000,8000,12.69%,36 months,debt_consolidation,7.67%,AL,OWN,7916.67,685-689,4,1442,0,6 years,12,7,1,6,A,14,1,36,685,689,7916.67,6
1291,7007,9800,9675,8.59%,36 months,major_purchase,14.99%,HI,MORTGAGE,3583.33,760-764,12,5164,0,3 years,8,14,5,3,A,8,1,36,760,764,3583.33,3
1292,2577,6000,5975,8.00%,36 months,wedding,1.06%,NY,RENT,5000,765-769,6,7161,0,3 years,8,1,0,3,A,7,0,36,765,769,5000,3
1293,37863,10200,10200,12.42%,36 months,debt_consolidation,17.86%,CO,MORTGAGE,5833.33,705-709,9,9817,2,4 years,12,17,1,4,C,12,1,36,705,709,5833.33,4
1294,34551,10500,10500,6.62%,36 months,medical,16.26%,OK,MORTGAGE,4853.33,760-764,9,2816,1,3 years,6,16,0,3,B,8,1,36,760,764,4853.33,3
1295,38905,5000,5000,7.90%,36 months,small_business,7.75%,IL,MORTGAGE,5500,725-729,11,16396,3,< 1 year,7,7,0,0,Z,10,1,36,725,729,5500,0
1296,53762,17500,17500,7.90%,36 months,small_business,7.97%,CA,RENT,5416.67,810-814,4,17,0,< 1 year,7,7,0,0,A,8,0,36,810,814,5416.67,0
1297,32323,4000,4000,19.03%,36 months,other,10.56%,CA,RENT,1600,685-689,2,299,0,6 years,19,10,3,6,A,14,0,36,685,689,1600,6
1298,49042,22000,22000,12.12%,36 months,debt_consolidation,16.93%,NY,RENT,3916.67,715-719,4,22142,0,1 year,12,16,1,1,A,11,0,36,715,719,3916.67,1
1299,16346,5000,4900,5.79%,36 months,other,9.18%,NY,RENT,5520,750-754,10,7351,0,7 years,5,9,3,7,A,8,0,36,750,754,5520,7
1300,100424,8000,8000,16.29%,36 months,credit_card,29.19%,IL,MORTGAGE,6916.67,685-689,14,21498,2,4 years,16,29,2,4,C,14,1,36,685,689,6916.67,4
1301,75831,19125,19125,18.49%,60 months,other,29.10%,GA,RENT,4166.67,700-704,14,28108,3,6 years,18,29,3,6,Z,13,0,60,700,704,4166.67,6
1302,67863,16000,16000,12.12%,36 months,debt_consolidation,18.23%,NY,RENT,4166.67,700-704,14,16309,0,1 year,12,18,1,1,A,13,0,36,700,704,4166.67,1
1303,103546,4500,4500,14.59%,36 months,vacation,17.35%,NY,OWN,6000,660-664,18,5197,4,2 years,14,17,0,2,Z,18,1,36,660,664,6000,2
1304,50874,5800,5800,22.45%,60 months,other,11.86%,CA,RENT,1416.67,665-669,3,6077,2,6 years,22,11,3,6,C,17,0,60,665,669,1416.67,6
1305,101548,10000,525,14.70%,36 months,credit_card,6.37%,FL,RENT,5416.67,645-649,4,2211,6,< 1 year,14,6,2,0,Z,14,0,36,645,649,5416.67,0
1306,80841,16750,16750,18.75%,36 months,debt_consolidation,8.84%,FL,MORTGAGE,5666.67,680-684,8,13567,1,4 years,18,8,1,4,B,15,1,36,680,684,5666.67,4
1307,65855,3600,3600,12.12%,36 months,debt_consolidation,27.16%,CA,OWN,3333.33,695-699,15,12153,1,10+ years,12,27,1,11,B,14,1,36,695,699,3333.33,11
1308,26919,10000,10000,15.62%,36 months,debt_consolidation,12.19%,NY,RENT,7500,670-674,12,17133,1,10+ years,15,12,1,11,B,16,0,36,670,674,7500,11
1309,31098,6000,6000,5.42%,36 months,vacation,1.51%,MD,OWN,4250,800-804,14,1838,0,10+ years,5,1,0,11,A,7,1,36,800,804,4250,11
1310,68962,10000,10000,7.62%,36 months,medical,13.26%,MN,MORTGAGE,7416.67,735-739,12,16297,2,10+ years,7,13,0,11,C,9,1,36,735,739,7416.67,11
1311,61493,10000,10000,17.77%,36 months,credit_card,5.80%,CO,RENT,7166.67,685-689,3,15279,1,10+ years,17,5,2,11,B,14,0,36,685,689,7166.67,11
1312,28574,5000,5000,7.49%,36 months,home_improvement,16.45%,VA,MORTGAGE,18750,745-749,10,129071,0,10+ years,7,16,4,11,A,9,1,36,745,749,18750,11
1313,69724,35000,34950,23.76%,60 months,debt_consolidation,24.22%,NY,RENT,7331.25,665-669,16,28687,2,4 years,23,24,1,4,C,17,0,60,665,669,7331.25,4
1314,33068,7000,7000,7.90%,36 months,wedding,20.72%,CT,RENT,6000,715-719,9,6659,0,< 1 year,7,20,0,0,A,11,0,36,715,719,6000,0
1315,1342,3000,1647.62,10.20%,36 months,major_purchase,0.33%,CT,RENT,4583.33,800-804,3,37,0,< 1 year,10,0,5,0,A,7,0,36,800,804,4583.33,0
1316,31200,28000,28000,15.62%,36 months,debt_consolidation,5.70%,GA,MORTGAGE,6250,695-699,6,11923,1,3 years,15,5,1,3,B,14,1,36,695,699,6250,3
1317,10264,15200,6800,15.58%,60 months,home_improvement,19.22%,DC,MORTGAGE,12083.33,690-694,20,19712,2,2 years,15,19,4,2,C,14,1,60,690,694,12083.33,2
1318,49920,15775,15775,14.65%,36 months,other,3.37%,NY,RENT,4000,710-714,11,4058,1,10+ years,14,3,3,11,B,12,0,36,710,714,4000,11
1319,30441,30000,22425,10.59%,36 months,home_improvement,8.15%,MN,MORTGAGE,22916.67,765-769,13,1945,0,4 years,10,8,4,4,A,7,1,36,765,769,22916.67,4
1320,33148,3000,3000,9.91%,36 months,wedding,4.75%,IL,OWN,4166.67,710-714,9,7321,3,6 years,9,4,0,6,Z,12,1,36,710,714,4166.67,6
1321,79022,15350,15350,18.49%,36 months,debt_consolidation,15.09%,GA,MORTGAGE,4400,670-674,7,12823,0,10+ years,18,15,1,11,A,16,1,36,670,674,4400,11
1322,45222,26500,26500,9.76%,60 months,small_business,17.19%,NY,MORTGAGE,5416.67,785-789,13,9966,0,10+ years,9,17,0,11,A,8,1,60,785,789,5416.67,11
1323,22768,6400,6400,6.00%,60 months,home_improvement,3.09%,FL,MORTGAGE,6250,695-699,5,241,0,3 years,6,3,4,3,A,14,1,60,695,699,6250,3
1324,96412,13200,13200,14.33%,36 months,debt_consolidation,28.75%,CA,RENT,3833.33,695-699,9,8568,1,10+ years,14,28,1,11,B,14,0,36,695,699,3833.33,11
1325,29340,12000,12000,11.49%,36 months,debt_consolidation,17.73%,CA,MORTGAGE,7300,705-709,9,38342,0,4 years,11,17,1,4,A,12,1,36,705,709,7300,4
1326,73863,4000,4000,6.03%,36 months,car,33.67%,GA,MORTGAGE,7917,800-804,19,55123,1,10+ years,6,33,0,11,B,7,1,36,800,804,7917,11
1327,32269,2500,2500,6.62%,36 months,home_improvement,10.96%,MD,MORTGAGE,6166.67,730-734,14,24495,0,10+ years,6,10,4,11,A,9,1,36,730,734,6166.67,11
1328,45097,28000,27925,18.55%,36 months,debt_consolidation,8.99%,LA,MORTGAGE,6666.67,700-704,6,14189,2,n/a,18,8,1,n/a,C,13,1,36,700,704,6666.67,-1
1329,62353,9000,8975,8.90%,36 months,debt_consolidation,7.33%,CA,RENT,12500,730-734,4,12964,0,5 years,8,7,1,5,A,9,0,36,730,734,12500,5
1330,53042,6600,6600,6.03%,36 months,home_improvement,16.69%,NC,MORTGAGE,6250,750-754,14,17258,0,10+ years,6,16,4,11,A,8,1,36,750,754,6250,11
1331,92363,27050,27050,17.27%,60 months,credit_card,27.59%,WA,MORTGAGE,5025,705-709,13,40037,1,10+ years,17,27,2,11,B,12,1,60,705,709,5025,11
1332,27374,4800,4800,15.99%,36 months,major_purchase,0%,IL,RENT,4583.33,675-679,2,0,0,6 years,15,0,5,6,A,15,0,36,675,679,4583.33,6
1333,67953,7550,7550,10.16%,36 months,debt_consolidation,3.83%,CA,MORTGAGE,8333.33,710-714,10,10204,0,2 years,10,3,1,2,A,12,1,36,710,714,8333.33,2
1334,5880,10000,10000,7.74%,36 months,debt_consolidation,0.17%,OR,MORTGAGE,7083.33,775-779,9,2994,0,10+ years,7,0,1,11,A,8,1,36,775,779,7083.33,11
1335,3031,12500,12275,11.26%,36 months,credit_card,12.21%,TX,RENT,4333.33,730-734,6,12568,2,8 years,11,12,2,8,C,9,0,36,730,734,4333.33,8
1336,92244,27575,27575,19.05%,36 months,debt_consolidation,19.30%,WI,RENT,5166.67,660-664,6,14935,1,10+ years,19,19,1,11,B,18,0,36,660,664,5166.67,11
1337,61500,20000,20000,13.11%,36 months,debt_consolidation,3.94%,IL,MORTGAGE,7238.92,720-724,6,11751,3,10+ years,13,3,1,11,Z,11,1,36,720,724,7238.92,11
1338,7002,15000,14900,14.61%,36 months,major_purchase,9.17%,TX,RENT,3000,730-734,8,0,2,< 1 year,14,9,5,0,C,9,0,36,730,734,3000,0
1339,53002,18000,18000,8.90%,36 months,home_improvement,12.79%,NV,MORTGAGE,10500,730-734,15,4856,2,< 1 year,8,12,4,0,C,9,1,36,730,734,10500,0
1340,32737,5400,5375,8.90%,36 months,small_business,6.27%,OH,RENT,3000,785-789,2,90,2,n/a,8,6,0,n/a,C,8,0,36,785,789,3000,-1
1341,47286,23000,22950,15.81%,36 months,credit_card,16.02%,CA,RENT,7083.33,695-699,8,9664,2,4 years,15,16,2,4,C,14,0,36,695,699,7083.33,4
1342,16577,8000,7950,5.79%,36 months,home_improvement,19.65%,FL,OWN,5833.33,770-774,8,0,0,3 years,5,19,4,3,A,6,1,36,770,774,5833.33,3
1343,35530,3000,2950,12.69%,36 months,debt_consolidation,4.25%,SC,OWN,1200,705-709,4,1643,0,< 1 year,12,4,1,0,A,12,1,36,705,709,1200,0
1344,23575,7200,7200,6.92%,36 months,credit_card,11.72%,RI,MORTGAGE,7083.33,780-784,6,15933,1,3 years,6,11,2,3,B,7,1,36,780,784,7083.33,3
1345,99508,15350,15350,15.80%,36 months,credit_card,7.41%,CO,MORTGAGE,5666.67,670-674,6,8128,0,1 year,15,7,2,1,A,16,1,36,670,674,5666.67,1
1346,72670,6000,6000,12.12%,36 months,wedding,21.21%,GA,RENT,3333.33,685-689,8,4638,0,2 years,12,21,0,2,A,14,0,36,685,689,3333.33,2
1347,2882,15000,8081.65,13.16%,36 months,debt_consolidation,13.16%,GA,MORTGAGE,2583.33,755-759,3,4923,2,9 years,13,13,1,9,C,8,1,36,755,759,2583.33,9
1348,20093,5000,5000,12.68%,60 months,moving,12.59%,NY,RENT,4416.67,690-694,13,7686,0,< 1 year,12,12,0,0,A,14,0,60,690,694,4416.67,0
1349,9020,2575,2575,6.76%,36 months,educational,4.80%,MA,RENT,6875,760-764,6,4678,2,3 years,6,4,0,3,C,8,0,36,760,764,6875,3
1350,52639,1800,1800,13.67%,36 months,vacation,24.21%,NY,RENT,4250,670-674,11,5757,0,5 years,13,24,0,5,A,16,0,36,670,674,4250,5
1351,76348,10000,10000,14.09%,36 months,other,26.44%,WA,MORTGAGE,5416.67,700-704,6,18652,1,6 years,14,26,3,6,B,13,1,36,700,704,5416.67,6
1352,57727,7750,7750,10.74%,36 months,debt_consolidation,6.51%,UT,MORTGAGE,2916.67,705-709,5,6889,0,6 years,10,6,1,6,A,12,1,36,705,709,2916.67,6
1353,91915,12000,12000,16.29%,36 months,debt_consolidation,28.76%,CT,RENT,5666.67,660-664,21,16822,2,3 years,16,28,1,3,C,18,0,36,660,664,5666.67,3
1354,97696,10000,10000,6.03%,36 months,debt_consolidation,16%,KY,MORTGAGE,8333.33,780-784,11,14832,0,10+ years,6,16,1,11,A,7,1,36,780,784,8333.33,11
1355,51525,4950,4950,13.67%,36 months,debt_consolidation,14.11%,CA,MORTGAGE,4166.67,665-669,15,8379,0,5 years,13,14,1,5,A,17,1,36,665,669,4166.67,5
1356,41626,8400,8350,6.03%,36 months,medical,15.34%,WA,MORTGAGE,3200,760-764,6,10576,0,n/a,6,15,0,n/a,A,8,1,36,760,764,3200,-1
1357,71634,3500,3500,12.12%,36 months,other,17.82%,CA,MORTGAGE,5416.67,695-699,15,4067,3,< 1 year,12,17,3,0,Z,14,1,36,695,699,5416.67,0
1358,51795,12000,12000,16.29%,36 months,credit_card,18.37%,TX,MORTGAGE,7083.33,665-669,16,16993,2,7 years,16,18,2,7,C,17,1,36,665,669,7083.33,7
1359,73201,18000,18000,22.47%,60 months,credit_card,17.17%,OH,MORTGAGE,5562.92,660-664,13,14866,3,7 years,22,17,2,7,Z,18,1,60,660,664,5562.92,7
1360,31566,14675,14650,12.99%,60 months,debt_consolidation,29.18%,FL,RENT,3167,725-729,7,21088,1,6 years,12,29,1,6,B,10,0,60,725,729,3167,6
1361,90826,13000,13000,14.09%,36 months,credit_card,16.09%,CT,RENT,3250,675-679,6,6930,0,2 years,14,16,2,2,A,15,0,36,675,679,3250,2
1362,64262,15000,15000,13.11%,36 months,debt_consolidation,33.12%,NY,RENT,4166.67,695-699,10,13198,0,9 years,13,33,1,9,A,14,0,36,695,699,4166.67,9
1363,2749,8250,8205.63,9.32%,36 months,credit_card,24.45%,OH,MORTGAGE,3300,755-759,17,29576,2,8 years,9,24,2,8,C,8,1,36,755,759,3300,8
1364,73233,6900,6900,14.09%,36 months,credit_card,17.78%,AR,OWN,4166.67,685-689,9,9720,1,10+ years,14,17,2,11,B,14,1,36,685,689,4166.67,11
1365,88842,35000,35000,20.49%,60 months,debt_consolidation,12.54%,PA,MORTGAGE,10416.67,685-689,14,26487,4,2 years,20,12,1,2,Z,14,1,60,685,689,10416.67,2
1366,8773,25000,23995.24,10.62%,36 months,debt_consolidation,12.21%,VA,RENT,11166.67,750-754,6,28556,0,7 years,10,12,1,7,A,8,0,36,750,754,11166.67,7
1367,94795,9600,9600,11.14%,36 months,debt_consolidation,20.58%,NV,MORTGAGE,3833.33,705-709,9,44403,1,5 years,11,20,1,5,B,12,1,36,705,709,3833.33,5
1368,71783,9000,8975,6.62%,36 months,debt_consolidation,17.11%,NY,MORTGAGE,6750,755-759,7,12553,2,7 years,6,17,1,7,C,8,1,36,755,759,6750,7
1369,65113,6500,6500,8.90%,36 months,credit_card,31.45%,CO,MORTGAGE,6000,740-744,14,61865,2,< 1 year,8,31,2,0,C,9,1,36,740,744,6000,0
1370,5189,1750,1750,11.14%,36 months,credit_card,8.02%,CA,RENT,1833.33,720-724,4,1838,0,2 years,11,8,2,2,A,11,0,36,720,724,1833.33,2
1371,20592,5000,5000,5.42%,36 months,wedding,23.15%,OH,RENT,2833.33,750-754,7,4573,0,3 years,5,23,0,3,A,8,0,36,750,754,2833.33,3
1372,71038,6000,6000,15.80%,36 months,debt_consolidation,16.40%,GA,RENT,2500,670-674,5,5892,1,4 years,15,16,1,4,B,16,0,36,670,674,2500,4
1373,72764,25000,25000,14.09%,36 months,debt_consolidation,19.13%,CA,RENT,6083.33,700-704,19,14666,0,10+ years,14,19,1,11,A,13,0,36,700,704,6083.33,11
1374,77043,13000,13000,14.33%,36 months,debt_consolidation,11.08%,MN,MORTGAGE,3358.33,690-694,7,6327,1,10+ years,14,11,1,11,B,14,1,36,690,694,3358.33,11
1375,51326,5875,5875,7.90%,36 months,other,14.75%,NV,RENT,5416.67,720-724,15,2617,2,4 years,7,14,3,4,C,11,0,36,720,724,5416.67,4
1376,57788,5000,5000,16.29%,36 months,debt_consolidation,20.77%,VA,RENT,4583.33,660-664,19,11991,1,6 years,16,20,1,6,B,18,0,36,660,664,4583.33,6
1377,13386,16000,7925,16.45%,60 months,debt_consolidation,16.66%,MO,MORTGAGE,5500,680-684,6,6842,0,9 years,16,16,1,9,A,15,1,60,680,684,5500,9
1378,17877,12000,12000,9.62%,60 months,small_business,14.12%,GA,MORTGAGE,6666.67,730-734,10,6969,1,4 years,9,14,0,4,B,9,1,60,730,734,6666.67,4
1379,88396,35000,35000,12.12%,36 months,debt_consolidation,19.90%,FL,MORTGAGE,13933.33,720-724,18,24288,0,1 year,12,19,1,1,A,11,1,36,720,724,13933.33,1
1380,19466,4800,4775,5.79%,36 months,car,11.71%,NJ,RENT,2800,735-739,6,9228,0,3 years,5,11,0,3,A,9,0,36,735,739,2800,3
1381,19859,6500,6500,11.11%,36 months,credit_card,13.98%,WY,MORTGAGE,2253,680-684,11,7558,1,2 years,11,13,2,2,B,15,1,36,680,684,2253,2
1382,19297,25000,25000,13.06%,36 months,other,4.14%,MI,MORTGAGE,11500,735-739,4,6578,0,< 1 year,13,4,3,0,A,9,1,36,735,739,11500,0
1383,82626,1000,1000,7.62%,36 months,debt_consolidation,5.59%,MD,MORTGAGE,9333.33,785-789,6,350,4,2 years,7,5,1,2,Z,8,1,36,785,789,9333.33,2
1384,8078,16000,16000,13.48%,36 months,debt_consolidation,15.17%,KY,MORTGAGE,4166.67,700-704,6,1962,1,2 years,13,15,1,2,B,13,1,36,700,704,4166.67,2
1385,102374,7675,2275,15.13%,36 months,other,18.08%,TX,MORTGAGE,11666.67,645-649,13,12578,0,9 years,15,18,3,9,A,14,1,36,645,649,11666.67,9
1386,78732,13600,13600,8.90%,36 months,debt_consolidation,10.94%,WA,RENT,10000,720-724,15,18028,0,10+ years,8,10,1,11,A,11,0,36,720,724,10000,11
1387,71751,12000,12000,15.31%,36 months,debt_consolidation,32.91%,CA,RENT,5500,680-684,21,13559,1,3 years,15,32,1,3,B,15,0,36,680,684,5500,3
1388,20020,15000,15000,10.37%,36 months,house,26.72%,AL,MORTGAGE,5250,750-754,11,44850,1,10+ years,10,26,0,11,B,8,1,36,750,754,5250,11
1389,89844,7125,7125,18.49%,36 months,debt_consolidation,11.18%,CT,MORTGAGE,5636.75,675-679,14,5383,2,8 years,18,11,1,8,C,15,1,36,675,679,5636.75,8
1390,35991,35000,34977.35,21.67%,60 months,house,14.25%,CA,RENT,20833.33,675-679,12,79792,0,6 years,21,14,0,6,A,15,0,60,675,679,20833.33,6
1391,92975,11575,11575,13.11%,60 months,debt_consolidation,18.37%,NY,MORTGAGE,3750,725-729,12,18790,1,10+ years,13,18,1,11,B,10,1,60,725,729,3750,11
1392,5274,5000,5000,7.40%,36 months,major_purchase,14.22%,GA,RENT,6000,780-784,7,1751,0,6 years,7,14,5,6,A,7,0,36,780,784,6000,6
1393,48009,5000,5000,7.62%,36 months,debt_consolidation,3.04%,NY,OWN,2500,735-739,5,4864,0,3 years,7,3,1,3,A,9,1,36,735,739,2500,3
1394,1046,5000,527.49,13.24%,36 months,debt_consolidation,13.28%,NJ,RENT,4833,660-664,10,9816,0,4 years,13,13,1,4,A,18,0,36,660,664,4833,4
1395,35719,7000,7000,7.90%,36 months,debt_consolidation,12.61%,VA,MORTGAGE,6250,720-724,13,19848,0,10+ years,7,12,1,11,A,11,1,36,720,724,6250,11
1396,102294,20000,16755.89,14.50%,36 months,debt_consolidation,25.40%,MN,MORTGAGE,6916.67,715-719,10,26938,0,10+ years,14,25,1,11,A,11,1,36,715,719,6916.67,11
1397,22561,7000,7000,6.92%,36 months,debt_consolidation,17.15%,CA,RENT,4583.33,735-739,13,6897,0,5 years,6,17,1,5,A,9,0,36,735,739,4583.33,5
1398,7816,20000,19900,10.25%,36 months,debt_consolidation,17.51%,DE,MORTGAGE,7833.33,760-764,14,49898,0,5 years,10,17,1,5,A,8,1,36,760,764,7833.33,5
1399,47745,6000,6000,7.90%,36 months,major_purchase,20.13%,PA,MORTGAGE,7750,725-729,16,7533,1,8 years,7,20,5,8,B,10,1,36,725,729,7750,8
1400,21458,14000,14000,7.66%,36 months,major_purchase,10.68%,FL,MORTGAGE,21666.67,735-739,14,13850,3,1 year,7,10,5,1,Z,9,1,36,735,739,21666.67,1
1401,62166,30000,30000,19.05%,36 months,debt_consolidation,14.77%,CO,MORTGAGE,9166.67,685-689,20,22299,1,< 1 year,19,14,1,0,B,14,1,36,685,689,9166.67,0
1402,42655,18225,18200,17.58%,36 months,debt_consolidation,24.64%,TX,MORTGAGE,5000,660-664,12,16398,2,7 years,17,24,1,7,C,18,1,36,660,664,5000,7
1403,19255,12000,12000,7.29%,36 months,other,16.15%,VA,MORTGAGE,11667,720-724,9,113671,0,4 years,7,16,3,4,A,11,1,36,720,724,11667,4
1404,51684,10000,10000,12.12%,36 months,debt_consolidation,12.99%,CA,MORTGAGE,5833.33,690-694,8,13885,0,6 years,12,12,1,6,A,14,1,36,690,694,5833.33,6
1405,22667,16300,16275,14.91%,36 months,credit_card,24.17%,FL,MORTGAGE,5222,675-679,11,40988,1,10+ years,14,24,2,11,B,15,1,36,675,679,5222,11
1406,587,11000,2116.76,13.87%,36 months,debt_consolidation,20.93%,NY,OWN,4167,670-674,14,17436,0,2 years,13,20,1,2,A,16,1,36,670,674,4167,2
